id,species,block,inoculant,year,week,month,day,height,length,width,insect.damage,measured.leaf.damaged,mortality,flowering,rosette,number.individuals.in.pot,notes,leafarea,w1,w2,w3,w4,w5,numObs,inoc2
Pink-B-Cp-01,corpub,B,Middle,2019,1,6,27,13.7,7.1,2.5,NA,NA,A,N,N,1,NA,17.75,1,0,1,1,1,4,Res
Pink-B-Cp-02,corpub,B,Middle,2019,1,6,27,9.8,6.8,2.6,NA,NA,A,N,N,1,NA,17.68,1,1,1,1,0,4,Res
Pink-B-Cp-03,corpub,B,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,0,0,1,2,Res
Pink-B-Cp-04,corpub,B,Middle,2019,1,6,27,4.4,2.8,1.3,NA,NA,A,N,N,1,NA,3.64,1,1,1,1,1,5,Res
Pink-B-Cp-05,corpub,B,Middle,2019,1,6,27,14.3,7.9,2.8,NA,NA,A,N,N,1,NA,22.12,1,1,1,1,1,5,Res
Pink-B-Gv-01,geuvir,B,Middle,2019,1,6,27,1,4.3,2.5,NA,NA,A,N,N,1,NA,10.75,1,1,1,1,1,5,Res
Pink-B-Gv-02,geuvir,B,Middle,2019,1,6,27,1,8.6,5,NA,NA,A,N,N,1,NA,43,1,1,1,1,1,5,Res
Pink-B-Gv-03,geuvir,B,Middle,2019,1,6,27,1,10.1,6.2,NA,NA,A,N,N,1,NA,62.62,1,1,1,0,1,4,Res
Pink-B-Gv-04,geuvir,B,Middle,2019,1,6,27,1,10.9,6.3,NA,NA,A,N,N,1,NA,68.67,1,0,0,1,1,3,Res
Pink-B-Gv-05,geuvir,B,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,0,3,Res
Pink-B-Sa-01,solarg,B,Middle,2019,1,6,27,1,13.3,4.5,NA,NA,A,N,N,1,NA,59.85,1,1,1,1,1,5,Res
Pink-B-Sa-02,solarg,B,Middle,2019,1,6,27,12,11.4,4.2,NA,NA,A,N,N,1,NA,47.88,1,1,1,1,0,4,Res
Pink-B-Sa-03,solarg,B,Middle,2019,1,6,27,26,8.6,3.6,NA,NA,A,N,N,1,NA,30.96,1,1,0,1,1,4,Res
Pink-B-Sa-04,solarg,B,Middle,2019,1,6,27,19.1,8.5,2.7,NA,NA,A,N,N,1,NA,22.95,1,0,1,1,1,4,Res
Pink-B-Sa-05,solarg,B,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,0,1,3,Res
Pink-B-Sc-01,solcae,B,Middle,2019,1,6,27,16.2,7,2.3,NA,NA,A,N,N,1,NA,16.1,1,1,1,1,1,5,Res
Pink-B-Sc-02,solcae,B,Middle,2019,1,6,27,6.2,6.2,2,NA,NA,A,N,N,1,NA,12.4,1,1,1,1,1,5,Res
Pink-B-Sc-03,solcae,B,Middle,2019,1,6,27,5.7,3.8,1.9,NA,NA,A,N,N,1,NA,7.22,1,1,1,1,1,5,Res
Pink-B-Sc-04,solcae,B,Middle,2019,1,6,27,18,9.7,2.6,NA,NA,A,N,N,1,NA,25.22,1,1,1,1,1,5,Res
Pink-B-Sc-05,solcae,B,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,"Wilted, sluimped, small",NA,0,0,0,0,0,0,Res
Pink-C-Cp-01,corpub,C,Middle,2019,1,6,27,13.6,8.2,3.3,1,NA,A,N,N,1,NA,27.06,1,1,0,0,1,3,Res
Pink-C-Cp-02,corpub,C,Middle,2019,1,6,27,6.1,5.1,1.8,NA,NA,A,N,N,1,NA,9.18,1,0,1,1,1,4,Res
Pink-C-Cp-03,corpub,C,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,0,3,Res
Pink-C-Cp-04,corpub,C,Middle,2019,1,6,27,11.6,6.1,2.3,NA,NA,A,N,N,1,NA,14.03,1,1,1,1,1,5,Res
Pink-C-Cp-05,corpub,C,Middle,2019,1,6,27,18.5,7.9,3.8,NA,NA,A,N,N,1,NA,30.02,1,1,1,1,1,5,Res
Pink-C-Gv-01,geuvir,C,Middle,2019,1,6,27,1,3.8,2.4,NA,NA,A,N,N,2,"2 Seedlings, both wilted and limp, may be dead next week",9.12,1,1,1,1,1,5,Res
Pink-C-Gv-02,geuvir,C,Middle,2019,1,6,27,1,9.3,5.2,NA,NA,A,N,N,1,NA,48.36,1,0,1,1,0,3,Res
Pink-C-Gv-03,geuvir,C,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,0,1,3,Res
Pink-C-Gv-04,geuvir,C,Middle,2019,1,6,27,1,10,6.6,NA,NA,A,N,N,1,NA,66,1,1,0,1,1,4,Res
Pink-C-Gv-05,geuvir,C,Middle,2019,1,6,27,1,9.9,5.6,SLIGHT,NA,A,N,N,1,NA,55.44,1,1,1,1,1,5,Res
Pink-C-Sa-01,solarg,C,Middle,2019,1,6,27,17,8.9,2.8,NA,NA,A,N,N,1,NA,24.92,1,1,1,1,1,5,Res
Pink-C-Sa-02,solarg,C,Middle,2019,1,6,27,19.3,6.1,2.5,NA,NA,A,N,N,1,NA,15.25,1,1,1,1,1,5,Res
Pink-C-Sa-03,solarg,C,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-C-Sa-04,solarg,C,Middle,2019,1,6,27,4.3,6,2.4,NA,NA,A,N,N,1,NA,14.4,1,1,0,0,0,2,Res
Pink-C-Sa-05,solarg,C,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,0,1,1,1,3,Res
Pink-C-Sc-01,solcae,C,Middle,2019,1,6,27,8.6,6.7,2.3,NA,NA,A,N,N,1,Wilted,15.41,1,1,1,1,1,5,Res
Pink-C-Sc-02,solcae,C,Middle,2019,1,6,27,3.8,5,2.8,NA,NA,A,N,N,1,NA,14,1,1,1,1,1,5,Res
Pink-C-Sc-03,solcae,C,Middle,2019,1,6,27,1.1,3.9,1.3,NA,NA,A,N,N,1,NA,5.07,1,1,1,1,1,5,Res
Pink-C-Sc-04,solcae,C,Middle,2019,1,6,27,3.9,4.3,1.4,NA,NA,A,N,N,1,NA,6.02,1,1,1,1,1,5,Res
Pink-C-Sc-05,solcae,C,Middle,2019,1,6,27,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Pink-D-Cp-01,corpub,D,Middle,2019,1,6,27,13.8,8.4,2.9,NA,NA,A,N,N,1,NA,24.36,1,1,1,1,1,5,Res
Pink-D-Cp-02,corpub,D,Middle,2019,1,6,27,12.7,7.8,3,NA,NA,A,N,N,1,NA,23.4,1,0,0,0,1,2,Res
Pink-D-Cp-03,corpub,D,Middle,2019,1,6,27,17.1,7.7,3.3,NA,NA,A,N,N,1,NA,25.41,1,1,1,1,1,5,Res
Pink-D-Cp-04,corpub,D,Middle,2019,1,6,27,6.8,6,2.5,NA,NA,A,N,N,1,NA,15,1,1,1,1,0,4,Res
Pink-D-Cp-05,corpub,D,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-D-Gv-01,geuvir,D,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,0,1,1,1,3,Res
Pink-D-Gv-02,geuvir,D,Middle,2019,1,6,27,1,10.1,6.7,NA,NA,A,N,N,1,NA,67.67,1,1,0,1,1,4,Res
Pink-D-Gv-03,geuvir,D,Middle,2019,1,6,27,1,11,6.1,NA,NA,A,N,N,1,NA,67.1,1,1,1,1,1,5,Res
Pink-D-Gv-04,geuvir,D,Middle,2019,1,6,27,1,11.1,6.3,NA,NA,A,N,N,1,"Browning on leaf edges, not dry though",69.93,1,1,1,0,1,4,Res
Pink-D-Gv-05,geuvir,D,Middle,2019,1,6,27,1,8.1,4.5,NA,NA,A,N,N,1,Wilted and limp,36.45,1,1,1,1,0,4,Res
Pink-D-Sa-01,solarg,D,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,0,1,1,1,3,Res
Pink-D-Sa-02,solarg,D,Middle,2019,1,6,27,10.8,11.7,3.6,NA,NA,A,N,N,1,NA,42.12,1,1,1,1,0,4,Res
Pink-D-Sa-03,solarg,D,Middle,2019,1,6,27,1,9,3.4,NA,NA,A,N,N,1,NA,30.6,1,1,1,0,1,4,Res
Pink-D-Sa-04,solarg,D,Middle,2019,1,6,27,1,12.2,3.8,NA,NA,A,N,N,1,NA,46.36,1,1,0,1,1,4,Res
Pink-D-Sa-05,solarg,D,Middle,2019,1,6,27,19.8,11.9,3.8,NA,NA,A,N,N,1,NA,45.22,1,1,1,1,1,5,Res
Pink-D-Sc-01,solcae,D,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,To small to measure,NA,0,0,0,0,0,0,Res
Pink-D-Sc-02,solcae,D,Middle,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,To small to measure,NA,0,0,0,0,0,0,Res
Pink-D-Sc-03,solcae,D,Middle,2019,1,6,27,13.4,7.6,2.9,NA,NA,A,N,N,1,NA,22.04,1,1,1,1,1,5,Res
Pink-D-Sc-04,solcae,D,Middle,2019,1,6,27,10.1,8.1,3,NA,NA,A,N,N,1,NA,24.3,1,1,1,1,1,5,Res
Pink-D-Sc-05,solcae,D,Middle,2019,1,6,27,1.4,6,2.1,NA,NA,A,N,N,1,NA,12.6,1,1,1,1,1,5,Res
Pink-E-Cp-01,corpub,E,Middle,2019,1,6,26,11.3,7.2,3.3,NA,NA,A,N,N,1,NA,23.76,1,1,1,1,1,5,Res
Pink-E-Cp-02,corpub,E,Middle,2019,1,6,26,3.6,3,1.1,NA,NA,A,N,N,1,NA,3.3,1,1,1,1,1,5,Res
Pink-E-Cp-03,corpub,E,Middle,2019,1,6,26,15.3,8.4,3.7,NA,NA,A,N,N,1,NA,31.08,1,1,1,1,1,5,Res
Pink-E-Cp-04,corpub,E,Middle,2019,1,6,26,10,6.1,2.8,NA,NA,A,N,N,1,NA,17.08,1,1,1,1,1,5,Res
Pink-E-Cp-05,corpub,E,Middle,2019,1,6,26,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Pink-E-Gv-01,geuvir,E,Middle,2019,1,6,26,1,10,6.3,NA,NA,A,N,N,1,NA,63,1,1,1,1,0,4,Res
Pink-E-Gv-02,geuvir,E,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-E-Gv-03,geuvir,E,Middle,2019,1,6,26,1,10.2,6.1,NA,NA,A,N,N,1,NA,62.22,1,1,1,1,1,5,Res
Pink-E-Gv-04,geuvir,E,Middle,2019,1,6,26,1,8.8,5.3,NA,NA,A,N,N,1,NA,46.64,1,0,1,0,1,3,Res
Pink-E-Gv-05,geuvir,E,Middle,2019,1,6,26,1,9.2,5.2,NA,NA,A,N,N,1,NA,47.84,1,1,0,1,1,4,Res
Pink-E-Sa-01,solarg,E,Middle,2019,1,6,26,1,10,4,NA,NA,A,N,N,1,"insect dmg, brown spots on leaves",40,1,1,1,0,1,4,Res
Pink-E-Sa-02,solarg,E,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,"insect dmg, brown spots on leaves",NA,0,1,1,1,1,4,Res
Pink-E-Sa-03,solarg,E,Middle,2019,1,6,26,21.2,9.2,3.3,NA,NA,A,N,N,1,"insect dmg, brown spots on leaves",30.36,1,1,0,1,0,3,Res
Pink-E-Sa-04,solarg,E,Middle,2019,1,6,26,1,10.2,4,NA,NA,A,N,N,1,"insect dmg, brown spots on leaves",40.8,1,0,1,1,1,4,Res
Pink-E-Sa-05,solarg,E,Middle,2019,1,6,26,21.2,9.6,3.7,NA,NA,A,N,N,1,"insect dmg, brown spots on leaves",35.52,1,1,1,1,1,5,Res
Pink-E-Sc-01,solcae,E,Middle,2019,1,6,26,7.6,8,3.3,NA,NA,A,N,N,1,NA,26.4,1,1,1,1,0,4,Res
Pink-E-Sc-02,solcae,E,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,To small to measure,NA,0,0,0,1,1,2,Res
Pink-E-Sc-03,solcae,E,Middle,2019,1,6,26,2.1,4.8,1.9,NA,NA,A,N,N,1,NA,9.12,1,1,1,1,1,5,Res
Pink-E-Sc-04,solcae,E,Middle,2019,1,6,26,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,1,1,0,1,3,Res
Pink-E-Sc-05,solcae,E,Middle,2019,1,6,26,1.9,4.4,1.3,NA,NA,A,N,N,1,NA,5.72,1,1,1,1,1,5,Res
Pink-F-Cp-01,corpub,F,Middle,2019,1,6,26,10.3,7.5,2.9,NA,NA,A,N,N,1,NA,21.75,1,1,1,1,1,5,Res
Pink-F-Cp-02,corpub,F,Middle,2019,1,6,26,5.1,4.3,1.8,NA,NA,A,N,N,1,NA,7.74,1,1,1,1,1,5,Res
Pink-F-Cp-03,corpub,F,Middle,2019,1,6,26,9.1,5.3,2.6,NA,NA,A,N,N,1,"insect dmg, 2 leaves",13.78,1,1,1,1,1,5,Res
Pink-F-Cp-04,corpub,F,Middle,2019,1,6,26,2.3,3,1.1,NA,NA,A,N,N,1,NA,3.3,1,1,1,1,1,5,Res
Pink-F-Cp-05,corpub,F,Middle,2019,1,6,26,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Pink-F-Gv-01,geuvir,F,Middle,2019,1,6,26,1,11.5,6.2,NA,NA,A,N,N,1,NA,71.3,1,1,1,1,1,5,Res
Pink-F-Gv-02,geuvir,F,Middle,2019,1,6,26,1,11.1,6,SLIGHT,NA,A,N,N,1,NA,66.6,1,1,0,1,1,4,Res
Pink-F-Gv-03,geuvir,F,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-F-Gv-04,geuvir,F,Middle,2019,1,6,26,1,10.8,6,NA,NA,A,N,N,1,NA,64.8,1,1,1,1,0,4,Res
Pink-F-Gv-05,geuvir,F,Middle,2019,1,6,26,1,4.7,3,NA,NA,A,N,N,1,NA,14.1,1,0,1,0,1,3,Res
Pink-F-Sa-01,solarg,F,Middle,2019,1,6,26,21.8,8.2,2.9,NA,NA,A,N,N,1,NA,23.78,1,1,1,1,1,5,Res
Pink-F-Sa-02,solarg,F,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-F-Sa-03,solarg,F,Middle,2019,1,6,26,17,9.6,3.2,NA,NA,A,N,N,1,NA,30.72,1,0,1,1,1,4,Res
Pink-F-Sa-04,solarg,F,Middle,2019,1,6,26,21,11,3.5,NA,NA,A,N,N,1,NA,38.5,1,1,1,0,1,4,Res
Pink-F-Sa-05,solarg,F,Middle,2019,1,6,26,17.1,7.3,2.7,NA,NA,A,N,N,1,Inst dmg,19.71,1,1,0,1,0,3,Res
Pink-F-Sc-01,solcae,F,Middle,2019,1,6,26,5.4,3.8,2,NA,NA,A,N,N,1,NA,7.6,1,1,1,0,1,4,Res
Pink-F-Sc-02,solcae,F,Middle,2019,1,6,26,9.9,8.1,2.8,NA,NA,A,N,N,1,NA,22.68,1,1,1,0,1,4,Res
Pink-F-Sc-03,solcae,F,Middle,2019,1,6,26,1.1,3.4,1.3,NA,NA,A,N,N,1,NA,4.42,1,1,1,0,1,4,Res
Pink-F-Sc-04,solcae,F,Middle,2019,1,6,26,9.2,6.7,3.3,NA,NA,A,N,N,1,NA,22.11,1,0,0,0,0,1,Res
Pink-F-Sc-05,solcae,F,Middle,2019,1,6,26,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Pink-G-Cp-01,corpub,G,Middle,2019,1,6,26,16.3,7.1,2.8,NA,NA,A,N,N,1,NA,19.88,1,1,1,1,0,4,Res
Pink-G-Cp-02,corpub,G,Middle,2019,1,6,26,9,8.2,3.5,NA,NA,A,N,N,1,NA,28.7,1,1,1,1,1,5,Res
Pink-G-Cp-03,corpub,G,Middle,2019,1,6,26,2.8,2.3,1,NA,NA,A,N,N,1,NA,2.3,1,1,0,1,1,4,Res
Pink-G-Cp-04,corpub,G,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,0,1,1,1,3,Res
Pink-G-Cp-05,corpub,G,Middle,2019,1,6,26,2.6,3,1.4,NA,NA,A,N,N,1,NA,4.2,1,1,1,0,1,4,Res
Pink-G-Gv-01,geuvir,G,Middle,2019,1,6,26,1,10.1,5.7,NA,NA,A,N,N,1,NA,57.57,1,1,1,1,1,5,Res
Pink-G-Gv-02,geuvir,G,Middle,2019,1,6,26,1,10.2,5.6,NA,NA,A,N,N,1,NA,57.12,1,1,1,1,0,4,Res
Pink-G-Gv-03,geuvir,G,Middle,2019,1,6,26,1,10.9,5.8,NA,NA,A,N,N,1,NA,63.22,1,0,1,1,1,4,Res
Pink-G-Gv-04,geuvir,G,Middle,2019,1,6,26,1,9.8,5.8,NA,NA,A,N,N,1,"Browing on edges, not dried out",56.84,1,1,1,0,1,4,Res
Pink-G-Gv-05,geuvir,G,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,0,1,1,3,Res
Pink-G-Sa-01,solarg,G,Middle,2019,1,6,26,12.4,12.1,4,NA,NA,A,N,N,1,NA,48.4,1,1,1,0,1,4,Res
Pink-G-Sa-02,solarg,G,Middle,2019,1,6,26,1,7.9,2.9,NA,NA,A,N,N,1,NA,22.91,1,1,1,1,1,5,Res
Pink-G-Sa-03,solarg,G,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-G-Sa-04,solarg,G,Middle,2019,1,6,26,1,9.6,2.7,NA,NA,A,N,N,1,NA,25.92,1,0,1,1,0,3,Res
Pink-G-Sa-05,solarg,G,Middle,2019,1,6,26,1,5,2,NA,NA,A,N,N,1,NA,10,1,1,0,1,1,4,Res
Pink-G-Sc-01,solcae,G,Middle,2019,1,6,26,9.7,7.1,2.9,NA,NA,A,N,N,1,NA,20.59,1,1,1,1,1,5,Res
Pink-G-Sc-02,solcae,G,Middle,2019,1,6,26,12.8,8.2,2.9,NA,NA,A,N,N,1,NA,23.78,1,1,1,1,1,5,Res
Pink-G-Sc-03,solcae,G,Middle,2019,1,6,26,15.7,9.7,3.1,NA,NA,A,N,N,1,NA,30.07,1,1,1,1,1,5,Res
Pink-G-Sc-04,solcae,G,Middle,2019,1,6,26,1,2.1,0.9,NA,NA,A,N,N,1,NA,1.89,1,1,1,1,1,5,Res
Pink-G-Sc-05,solcae,G,Middle,2019,1,6,26,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Pink-H-Cp-01,corpub,H,Middle,2019,1,6,26,11.4,9.2,3.8,NA,NA,A,N,N,1,NA,34.96,1,1,1,1,1,5,Res
Pink-H-Cp-02,corpub,H,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,0,1,1,1,3,Res
Pink-H-Cp-03,corpub,H,Middle,2019,1,6,26,14.1,7.4,2.4,NA,NA,A,N,N,1,NA,17.76,1,1,1,1,1,5,Res
Pink-H-Cp-04,corpub,H,Middle,2019,1,6,26,5.3,4.1,1.7,NA,NA,A,N,N,1,NA,6.97,1,1,0,1,0,3,Res
Pink-H-Cp-05,corpub,H,Middle,2019,1,6,26,6,3.9,1.8,NA,NA,A,N,N,1,NA,7.02,1,1,1,0,1,4,Res
Pink-H-Gv-01,geuvir,H,Middle,2019,1,6,26,1,8.9,5.2,NA,NA,A,N,N,1,NA,46.28,1,1,1,0,0,3,Res
Pink-H-Gv-02,geuvir,H,Middle,2019,1,6,26,1,9.2,5.2,NA,NA,A,N,N,1,NA,47.84,1,0,1,1,1,4,Res
Pink-H-Gv-03,geuvir,H,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-H-Gv-04,geuvir,H,Middle,2019,1,6,26,1,9.1,5.7,NA,NA,A,N,N,1,NA,51.87,1,1,1,1,1,5,Res
Pink-H-Gv-05,geuvir,H,Middle,2019,1,6,26,1,8.7,5.4,NA,NA,A,N,N,1,NA,46.98,1,1,0,1,1,4,Res
Pink-H-Sa-01,solarg,H,Middle,2019,1,6,26,1,11,4.7,NA,NA,A,N,N,1,NA,51.7,1,1,1,1,1,5,Res
Pink-H-Sa-02,solarg,H,Middle,2019,1,6,26,17.4,6.8,2.7,NA,NA,A,N,N,1,NA,18.36,1,1,1,0,1,4,Res
Pink-H-Sa-03,solarg,H,Middle,2019,1,6,26,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Pink-H-Sa-04,solarg,H,Middle,2019,1,6,26,9.9,5.3,2.1,NA,NA,A,N,N,1,NA,11.13,1,1,1,1,0,4,Res
Pink-H-Sa-05,solarg,H,Middle,2019,1,6,26,4,6.9,2.8,NA,NA,A,N,N,1,NA,19.32,1,0,0,1,1,3,Res
Pink-H-Sc-01,solcae,H,Middle,2019,1,6,26,16.2,6.8,2.7,NA,NA,A,N,N,1,NA,18.36,1,1,1,1,1,5,Res
Pink-H-Sc-02,solcae,H,Middle,2019,1,6,26,2.1,2.8,1,NA,NA,A,N,N,1,May not be alive next week,2.8,1,1,1,1,1,5,Res
Pink-H-Sc-03,solcae,H,Middle,2019,1,6,26,7.6,6.9,2.8,NA,NA,A,N,N,1,NA,19.32,1,1,1,1,1,5,Res
Pink-H-Sc-04,solcae,H,Middle,2019,1,6,26,7.1,8.3,3,NA,NA,A,N,N,1,NA,24.9,1,1,1,1,1,5,Res
Pink-H-Sc-05,solcae,H,Middle,2019,1,6,26,NA,NA,NA,NA,NA,E,N,N,0,NA,NA,0,0,0,0,0,0,Res
Yellow-A-Cp-01,corpub,A,Old,2019,1,6,27,22.9,9.2,3.8,NA,NA,A,N,N,1,"Slight insect dmg, beginnign to bud/flower",34.96,1,1,1,1,1,5,Res
Yellow-A-Cp-02,corpub,A,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,0,1,1,3,Res
Yellow-A-Cp-03,corpub,A,Old,2019,1,6,27,12.9,8.7,3.2,NA,NA,A,N,N,1,NA,27.84,1,0,1,0,1,3,Res
Yellow-A-Cp-04,corpub,A,Old,2019,1,6,27,7.8,6.3,2.3,NA,NA,A,N,N,1,NA,14.49,1,1,1,1,1,5,Res
Yellow-A-Cp-05,corpub,A,Old,2019,1,6,27,8.4,4.5,1.9,NA,NA,A,N,N,1,Discolaration on distal end of bttm leaf,8.55,1,1,1,1,0,4,Res
Yellow-A-Gv-01,geuvir,A,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,"Darker color on leaf edges, leaves darker than other 4 pots",NA,0,0,0,1,1,2,Res
Yellow-A-Gv-02,geuvir,A,Old,2019,1,6,27,1,9.9,5.2,NA,NA,A,N,N,1,NA,51.48,1,1,1,1,0,4,Res
Yellow-A-Gv-03,geuvir,A,Old,2019,1,6,27,1,8,4.8,NA,NA,A,N,N,1,NA,38.4,1,1,1,1,1,5,Res
Yellow-A-Gv-04,geuvir,A,Old,2019,1,6,27,1,9.3,5.6,NA,NA,A,N,N,1,NA,52.08,1,1,1,0,1,4,Res
Yellow-A-Gv-05,geuvir,A,Old,2019,1,6,27,1,11.7,5.7,NA,NA,A,N,N,1,NA,66.69,1,1,1,1,1,5,Res
Yellow-A-Sa-01,solarg,A,Old,2019,1,6,27,1,12.8,4.3,NA,NA,A,N,N,1,Spotting on leaf,55.04,1,1,1,1,1,5,Res
Yellow-A-Sa-02,solarg,A,Old,2019,1,6,27,16.8,7.4,3.1,NA,NA,A,N,N,1,NA,22.94,1,0,1,0,1,3,Res
Yellow-A-Sa-03,solarg,A,Old,2019,1,6,27,18.2,9.6,3.3,NA,NA,A,N,N,1,NA,31.68,1,1,1,1,1,5,Res
Yellow-A-Sa-04,solarg,A,Old,2019,1,6,27,21.8,8.3,2.8,NA,NA,A,N,N,1,NA,23.24,1,1,1,1,0,4,Res
Yellow-A-Sa-05,solarg,A,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,0,1,1,3,Res
Yellow-A-Sc-01,solcae,A,Old,2019,1,6,27,5,6.6,2.8,NA,NA,A,N,N,1,NA,18.48,1,1,0,1,0,3,Res
Yellow-A-Sc-02,solcae,A,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Yellow-A-Sc-03,solcae,A,Old,2019,1,6,27,12.2,7.7,2.6,NA,NA,A,N,N,1,NA,20.02,1,0,1,1,1,4,Res
Yellow-A-Sc-04,solcae,A,Old,2019,1,6,27,2.8,5.9,2.2,NA,NA,A,N,N,1,NA,12.98,1,1,1,0,1,4,Res
Yellow-A-Sc-05,solcae,A,Old,2019,1,6,27,2.8,5.9,1.8,NA,NA,A,N,N,1,NA,10.62,1,1,1,1,1,5,Res
Yellow-B-Cp-01,corpub,B,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,1,1,4,Res
Yellow-B-Cp-02,corpub,B,Old,2019,1,6,27,15.1,8.4,3.7,NA,NA,A,N,N,1,NA,31.08,1,1,0,1,0,3,Res
Yellow-B-Cp-03,corpub,B,Old,2019,1,6,27,12.1,7.3,2.9,NA,NA,A,N,N,1,NA,21.17,1,1,1,1,1,5,Res
Yellow-B-Cp-04,corpub,B,Old,2019,1,6,27,14,7,3,NA,NA,A,N,N,1,NA,21,1,1,1,1,1,5,Res
Yellow-B-Cp-05,corpub,B,Old,2019,1,6,27,15.4,8.4,3.2,NA,NA,A,N,N,1,NA,26.88,1,0,1,0,1,3,Res
Yellow-B-Gv-01,geuvir,B,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,0,1,3,Res
Yellow-B-Gv-02,geuvir,B,Old,2019,1,6,27,1,11,6.4,NA,NA,A,N,N,1,NA,70.4,1,1,1,1,1,5,Res
Yellow-B-Gv-03,geuvir,B,Old,2019,1,6,27,1,9.4,5.6,NA,NA,A,N,N,1,NA,52.64,1,0,1,1,0,3,Res
Yellow-B-Gv-04,geuvir,B,Old,2019,1,6,27,1,9.3,5.2,NA,NA,A,N,N,1,NA,48.36,1,1,0,1,1,4,Res
Yellow-B-Gv-05,geuvir,B,Old,2019,1,6,27,1,8.1,4.4,NA,NA,A,N,N,1,NA,35.64,1,1,1,1,1,5,Res
Yellow-B-Sa-01,solarg,B,Old,2019,1,6,27,1,14.3,4.8,NA,NA,A,N,N,1,NA,68.64,1,1,1,1,1,5,Res
Yellow-B-Sa-02,solarg,B,Old,2019,1,6,27,1,11.3,3.3,NA,NA,A,N,N,1,"insect dgm, lighter in color, spotting on leaves",37.29,1,0,1,1,1,4,Res
Yellow-B-Sa-03,solarg,B,Old,2019,1,6,27,1,12.3,3.7,NA,NA,A,N,N,1,NA,45.51,1,1,1,1,0,4,Res
Yellow-B-Sa-04,solarg,B,Old,2019,1,6,27,23.1,7.7,2.7,NA,NA,A,N,N,1,NA,20.79,1,1,0,1,1,4,Res
Yellow-B-Sa-05,solarg,B,Old,2019,1,6,27,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,0,1,1,0,1,3,Res
Yellow-B-Sc-01,solcae,B,Old,2019,1,6,27,27.8,10.2,3.1,NA,NA,A,N,N,1,NA,31.62,1,1,1,1,1,5,Res
Yellow-B-Sc-02,solcae,B,Old,2019,1,6,27,8,6,3,NA,NA,A,N,N,1,Misshappen leaves,18,1,1,1,1,1,5,Res
